Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/5809-Holden-St-Pittsburgh-PA-15232/164512730_zpid/,,,252000,282100.0,1385,150000.0,12/28/2020,1000.0,sqft,252.0,,,,1.0,1.0,,,No,No,,5809 Holden St,Pittsburgh,15232,PA,USA,40.454956,-79.92975,apartments
https://www.zillow.com/homedetails/927-Pittsburgh-St-Springdale-PA-15144/11595774_zpid/,,,60000,76000.0,791,80400.0,12/22/2020,2497.0,sqft,24.03,6175.0,sqft,9.72,1.0,1.0,,,No,No,,927 Pittsburgh St,Springdale,15144,PA,USA,40.541843,-79.77691,apartments
https://www.zillow.com/homedetails/5700-E-Liberty-Blvd-Pittsburgh-PA-15206/11623309_zpid/,,,462500,,1798,55000.0,12/17/2020,1224.0,sqft,377.86,2054.0,sqft,225.17,3.0,1.5,,,No,No,,5700 E Liberty Blvd,Pittsburgh,15206,PA,USA,40.466797,-79.9262,apartments
https://www.zillow.com/homedetails/431-E-10th-Ave-Homestead-PA-15120/119345688_zpid/,,,15000,,1684,92400.0,12/17/2020,1500.0,sqft,10.0,5501.0,sqft,2.73,3.0,2.0,,,No,No,,431 E 10th Ave,Homestead,15120,PA,USA,40.407536,-79.90437,apartments
https://www.zillow.com/homedetails/7726-Brashear-St-Pittsburgh-PA-15221/11341501_zpid/,,,57570,,950,101000.0,12/09/2020,3094.0,sqft,18.61,3711.0,sqft,15.51,,,,,No,No,,7726 Brashear St,Pittsburgh,15221,PA,USA,40.44436,-79.89357,apartments
https://www.zillow.com/homedetails/3049-Sanlin-Dr-Coraopolis-PA-15108/11552531_zpid/,,,75000,90000.0,1020,35400.0,12/08/2020,778.0,sqft,96.4,778.0,sqft,96.4,1.0,1.0,,,No,No,,3049 Sanlin Dr,Coraopolis,15108,PA,USA,40.50915,-80.20927,apartments
https://www.zillow.com/homedetails/2600-Spring-Garden-Ave-2602-Pittsburgh-PA-15212/11610570_zpid/,,,100000,,874,97200.0,12/08/2020,4026.0,sqft,24.84,4000.0,sqft,25.0,1.0,1.0,,,No,No,# 2602,2600 Spring Garden Ave #2602,Pittsburgh,15212,PA,USA,40.473976,-79.9886,apartments
https://www.zillow.com/homedetails/123-Shingiss-St-Mc-Kees-Rocks-PA-15136/11602890_zpid/,,,125000,151100.0,999,72500.0,12/03/2020,1050.0,sqft,119.05,2850.0,sqft,43.86,2.0,1.0,,,No,No,,123 Shingiss St,Mc Kees Rocks,15136,PA,USA,40.473106,-80.053795,apartments
https://www.zillow.com/homedetails/4069-Sanlin-Dr-Coraopolis-PA-15108/11552551_zpid/,,,58000,101400.0,1128,54700.0,12/01/2020,1053.0,sqft,55.08,,,,2.0,1.0,,,No,No,,4069 Sanlin Dr,Coraopolis,15108,PA,USA,40.509655,-80.20965,apartments
https://www.zillow.com/homedetails/915-Brookline-Blvd-APT-3-Pittsburgh-PA-15226/2080951223_zpid/,,,260000,,749,,11/27/2020,,,,,,,,1.0,,,No,No,Apt 3,915 Brookline Blvd APT 3,Pittsburgh,15226,PA,USA,40.39295,-80.01838,apartments
https://www.zillow.com/homedetails/1216-Louise-St-Homestead-PA-15120/11292738_zpid/,,,82000,,950,71800.0,11/20/2020,2940.0,sqft,27.89,2638.0,sqft,31.08,1.0,1.0,,,No,No,,1216 Louise St,Homestead,15120,PA,USA,40.40508,-79.902695,apartments
https://www.zillow.com/homedetails/184-34th-St-Pittsburgh-PA-15201/11512581_zpid/,,,127500,,1614,142900.0,11/20/2020,1247.0,sqft,102.25,572.0,sqft,222.9,2.0,1.5,,,No,No,,184 34th St,Pittsburgh,15201,PA,USA,40.462833,-79.96744,apartments
https://www.zillow.com/homedetails/804-8th-St-Mc-Kees-Rocks-PA-15136/11599021_zpid/,,,51870,,1235,45500.0,11/20/2020,1000.0,sqft,51.87,5200.0,sqft,9.98,3.0,1.0,,,No,No,,804 8th St,Mc Kees Rocks,15136,PA,USA,40.474575,-80.07487,apartments
https://www.zillow.com/homedetails/5708-Walnut-St-APT-L2-Pittsburgh-PA-15232/11628678_zpid/,,,169000,223600.0,1594,130000.0,11/18/2020,985.0,sqft,171.57,869.0,sqft,194.48,2.0,1.0,,,No,No,Apt L2,5708 Walnut St APT L2,Pittsburgh,15232,PA,USA,40.45198,-79.93008,apartments
https://www.zillow.com/homedetails/858-Elm-Way-Coraopolis-PA-15108/11478571_zpid/,,,10000,,1097,49800.0,11/17/2020,1000.0,sqft,10.0,3318.0,sqft,3.01,2.0,1.0,,,No,No,,858 Elm Way,Coraopolis,15108,PA,USA,40.517117,-80.16818,apartments
https://www.zillow.com/homedetails/290-Lemoyne-Ave-Pittsburgh-PA-15228/11312335_zpid/,,,630000,759600.0,4641,302700.0,11/13/2020,,,,,,,2.0,1.0,,,No,No,,290 Lemoyne Ave,Pittsburgh,15228,PA,USA,40.37526,-80.03931,apartments
https://www.zillow.com/homedetails/129-Baywood-Ave-APT-1B2-Pittsburgh-PA-15228/11311300_zpid/,,,143000,170700.0,1189,41600.0,11/10/2020,864.0,sqft,165.51,846.0,sqft,169.03,2.0,1.0,,,No,No,Apt 1B2,129 Baywood Ave APT 1B2,Pittsburgh,15228,PA,USA,40.380424,-80.04713,apartments
